manifest_file,fss_source_file,match_type,local_duration_s,source_duration_s,note
vishing_225.wav,5차례 신고된 남성 전화금융사기범 음성 5.mpeg-02.wav,exact,12.18,12.18,
vishing_226.wav,동문서답 보이스피싱 서울중앙지검사 사칭.mp3,exact,63.82,64.02,
vishing_227.wav,3차-(15).4차례 신고된 남성 전화금융사기범 음성 7.mpeg-04.wav,exact,71.2,71.28,
vishing_228.wav,5차례 신고된 남성 전화금융사기범 음성 5.mpeg-05.wav,exact,25.99,25.99,
vishing_229.wav,6번_3차례 신고된 남성 전화금융사기범 (음성_6).mp4-01.wav,exact,30.64,30.64,
vishing_230.wav,6번_3차례 신고된 남성 전화금융사기범 (음성_6).mp4-02.wav,exact,37.67,37.67,
vishing_231.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_2.mpeg-02.wav,exact,41.81,41.87,
vishing_232.wav,수사관 사칭하지만 보이스피싱임을 눈치챔.mp3,exact,44.51,44.61,
vishing_233.wav,6차례 신고된 남성 전화금융사기범 음성 1.mpeg-02.wav,exact,31.4,31.4,
vishing_234.wav,5차례 신고된 남성 전화금융사기범 음성 1.mpeg-04.wav,exact,67.82,68.12,
vishing_235.wav,들어보신 적 없으시다고요_ 아 알겠습니다.mp3,exact,65.23,65.33,
vishing_236.wav,3차-(7).5차례 신고된 여성 전화금융사기범 음성 1.mpeg-03.wav,exact,56.65,56.77,
vishing_237.wav,6차례 신고된 남성 전화금융사기범 음성 2.mpeg-06.wav,exact,65.88,65.97,
vishing_238.wav,15번_3차례 신고된 남성 전화금융사기범 (음성_15).mp4-02.wav,exact,43.7,43.8,
vishing_239.wav,바로 이 목소리 사례2_F.mpeg-02.wav,exact,47.65,47.66,
vishing_240.wav,택배 업체를 사칭하여 대포통장 및 인출책 모집.mp3,exact,89.59,89.76,
vishing_241.wav,입출금 가능한 계좌 임대 요청 (한달에 300만원).mp3,exact,54.59,54.7,
vishing_242.wav,6차례 신고된 남성 전화금융사기범 음성 1.mpeg-01.wav,exact,44.37,44.51,
vishing_243.wav,OO저축은행 본사 변제과의 △△△ 팀장님 계좌(실제로는 미리 확보해둔 대포통장)입니다. 이 계좌로 원금 380만원을 상환하셔야 납부하셨다는 서류가 발급됩니다..mp3,exact,65.97,66.46,
vishing_244.wav,3차-(14).4차례 신고된 남성 전화금융사기범 음성 6.mpeg-01.wav,exact,76.52,76.55,
vishing_245.wav,OO저축은행 자금회수팀 OOO팀장입니다..mp3,exact,76.35,76.49,
vishing_246.wav,6차례 신고된 남성 전화금융사기범 음성 3.mpeg-06.wav,exact,48.65,48.65,
vishing_247.wav,부모님을 납치했다고 협박하는 사기전화.mp3,exact,58.17,58.17,
vishing_248.wav,6차례 신고된 남성 전화금융사기범 음성 1.mpeg-05.wav,exact,56.26,56.65,
vishing_249.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_1.mpeg-01.wav,exact,48.65,49.09,
vishing_250.wav,농협직원한테 걸려온 검찰사칭 보이스피싱.mp3,exact,55.8,55.69,
vishing_251.wav,7master.mp4-02.wav,exact,39.8,39.8,
vishing_252.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_1.mpeg-02.wav,exact,43.45,43.45,
vishing_253.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_2.mpeg-04.wav,exact,54.06,54.49,
vishing_254.wav,4차례 신고된 남성 전화금융사기범 음성 7.mpeg-01.wav,exact,58.6,58.63,
vishing_255.wav,8번_3차례 신고된 남성 전화금융사기범 (음성_8).mp4-03.wav,exact,35.2,35.2,
vishing_256.wav,3차-(12).4차례 신고된 남성 전화금융사기범 음성 4.mpeg-02.wav,exact,42.48,42.56,
vishing_257.wav,9번_3차례 신고된 남성 전화금융사기범 (음성_9).mp4-02.wav,exact,38.81,38.81,
vishing_258.wav,9번_3차례 신고된 남성 전화금융사기범 (음성_9).mp4-03.wav,exact,30.53,30.53,
vishing_259.wav,3차-(6).5차례 신고된 남성 전화금융사기범 음성 4.mpeg-02.wav,exact,75.78,76.28,
vishing_260.wav,서울지방경찰청이라고요. 제가 그리로 전화할게요.mp3,concat_part,693.55,383.64,raw clip 1/3 concatenated
vishing_260.wav,(피해자가 보유한 자산이 없자) 일단 OOO씨 사건은 여기서 종결짓도록 하겠습니다.mp3,concat_part,693.55,278.82,raw clip 2/3 concatenated
vishing_260.wav,본인 직업이 어떻게 되세요.mp3,concat_part,693.55,40.48,raw clip 3/3 concatenated
vishing_261.wav,검찰청사칭.mp3,exact,320.47,320.64,
vishing_262.wav,사용하시는 금융권 상호명만 알려주세요.mp3,exact,226.95,227.04,
vishing_263.wav,NEW [대출빙자형 4] 햇살론을 받기 위하여 피해자의 기존 대출을 일부 상환해야 한다고 유도.mp3,exact,524.85,524.85,
vishing_264.wav,NEW [대출빙자형 5] 사금융 대환대출 명목으로 피해자의 무통장입금 유도.mp3,exact,460.2,460.25,
vishing_265.wav,서울남부지검 증권범죄합동수사단 김민정수사관 사칭.mp3,exact,283.13,285.07,
vishing_266.wav,NEW [대출빙자형 7] 편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구-ⓑ.mp3,exact,438.78,438.78,
vishing_267.wav,NEW [대출빙자형 8] (ARS) 정부지원자금으로 대환하고 싶으면 안내를 받도록 유인.mp3,exact,13.69,13.69,
vishing_268.wav,3차-(13).4차례 신고된 남성 전화금융사기범 음성 5.mpeg-01.wav,exact,79.89,80.12,
vishing_269.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_2.mpeg-05.wav,exact,42.19,42.21,
vishing_270.wav,NR0079_검찰사칭 [착한 피해자에게 걸려온 검찰 사칭 보이스피싱].mp4-01.wav,exact,181.41,181.41,
vishing_271.wav,NR0137_ 검찰사칭  [검찰수사관 사칭 횡설수설 보이스피싱].mp4-01.wav,exact,224.57,224.57,
vishing_272.wav,OOO 팀장 계좌로 상환하시면 됩니다.mp3,exact,66.73,66.82,
vishing_273.wav,OO금융입니다. 신용카드 이용 중이시면 신용카드 한도 범위 내에서 대출 가능합니다..mp3,exact,155.53,155.61,
vishing_274.wav,OO씨 명의로 된 대포통장이 발견되었다.mp3,exact,126.43,125.9,
vishing_275.wav,대포통장으로 신고되셨다고요_ 고객님 다른 사람한테서 돈 받으신거 없으시잖아요 다 저희가 송금해드린겁니다.mp3,exact,50.52,50.55,
vishing_276.wav,OO씨는 지금 사기 및 전자금융거래법 위반으로 확인되시네요.mp3,offset_corrected,567.51,565.13,metadata bias ~2.45s
vishing_277.wav,사례9 ( 2번 신고된 여성 목소리).mpeg-02.wav,exact,46.0,46.24,
vishing_278.wav,5차례 신고된 남성 전화금융사기범 음성 1.mpeg-05.wav,exact,66.39,66.62,
vishing_279.wav,6차례 신고된 남성 전화금융사기범 음성 3.mpeg-01.wav,exact,76.49,76.52,
vishing_280.wav,현재 이용하시는 고금리 대출 상품들 저금리 전환 가능하세요. 현재 이용하시는 고금리 대출이 얼마정도 되시나요.mp3,exact,78.9,79.75,
vishing_281.wav,서울중앙지검 금융범죄 수사팀 사칭.mp3,offset_corrected,377.18,374.71,metadata bias ~2.45s
vishing_282.wav,OO캐피탈 보증보험상품입니다. 서울보증보험에 보증료를 납부하셔도 나중에 돌려드려요.mp3,exact,1022.93,1023.01,
vishing_283.wav,6차례 신고된 남성 전화금융사기범 음성 2.mpeg-05.wav,exact,44.2,44.37,
vishing_284.wav,SC저축은행 햇살론 안내센터라며 대출 권유 (SC저축은행은 존재하지 않는 금융회사입니다.).mp3,exact,14.08,14.08,
vishing_285.wav,6차례 신고된 남성 전화금융사기범 음성 3.mpeg-04.wav,exact,57.45,58.17,
vishing_286.wav,UCC_[사이버경찰청_수사관_사칭_감기오셨어요_부산사나이의_화끈한_대처법].mp4-01.wav,exact,237.66,237.66,
vishing_287.wav,UCC_[이벤트행사_통장한개당_300만원_제안].mp4-01.wav,exact,32.14,32.14,
vishing_288.wav,[NEW] 검찰사칭 현금수취형 보이스피싱.mp3,exact,147.15,147.15,
vishing_289.wav,UCC_[농협직원한테_걸려온_검찰사칭_보이스피싱].mp4-01.wav,exact,57.43,57.45,
vishing_290.wav,3차-(14).4차례 신고된 남성 전화금융사기범 음성 6.mpeg-03.wav,exact,86.26,86.35,
vishing_291.wav,[대출사기 1단계] 피해자에게 접근 2.mp3,exact,41.54,41.61,
vishing_292.wav,vstop_quiz-05.mp4,exact,49.24,49.26,
vishing_293.wav,[대출사기 2단계] 개인정보 탈취 시도.mp3,exact,32.97,32.89,
vishing_294.wav,[대출사기 3단계] 심리적 압박 및 신뢰 형성.mp3,exact,40.2,40.11,
vishing_295.wav,[대출사기 4단계] 피해자 안심시키기.mp3,exact,22.78,22.73,
vishing_296.wav,4차례 신고된 여성 전화금융사기범.mp4-03.wav,exact,56.22,56.23,
vishing_297.wav,[대포통장 모집] 1일 출금한도 600만원으로 설정한 부분에 대해 저희가 내부절차금액을 통해 입금을 했다 출금을 하는 방식으로 확인하는 것입니다..mp3,exact,58.72,58.8,
vishing_298.wav,[대포통장 모집] 카지노 업계는 계좌이체를 했을 경우에 거래내역이 발생하면 안되기 때문에 현금전달을 원칙으로 합니다. 일을 하게 되면 계좌번호와 비밀번호를 알려주세요.mp3,exact,848.99,849.06,
vishing_299.wav,"[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",offset_corrected,1711.23,1704.05,metadata bias ~2.45s
vishing_300.wav,"[사기 시나리오 1,2,3단계] 검사사칭 가짜사이트 유도 등.mp3",offset_corrected,3664.67,3649.28,metadata bias ~2.45s
vishing_301.wav,"[사기 시나리오 2,3단계] xpo-hjv.com으로 접속하세요.mp3",offset_corrected,892.53,890.48,metadata bias ~2.45s
vishing_302.wav,"[사기 시나리오 2,3단계] 가짜사이트 유도후 작업.mp3",offset_corrected,1806.6,1799.02,metadata bias ~2.45s
vishing_303.wav,"[사기 시나리오 2,3단계] 검사사칭 가짜사이트 금융정보 물어보고, 은행으로 유인.mp3",exact,3109.3,3109.3,
vishing_304.wav,"[사기 시나리오 2,3단계] 검찰사칭 안전조치 언급_은행에서 이체한도 조회.mp3",offset_corrected,2373.51,2363.55,metadata bias ~2.45s
vishing_305.wav,"[사기 시나리오 2,3단계] 공인인증서 폐기시키겠습니다..mp3",offset_corrected,2134.65,2125.69,metadata bias ~2.45s
vishing_306.wav,중앙지검 수사관 및 검사 사칭.mp3,concat_part,1465.65,614.01,raw clip 1/3 concatenated
vishing_306.wav,몇가지 질문하고 바로 본론으로 들어가겠습니다.mp3,concat_part,1465.65,536.9,raw clip 2/3 concatenated
vishing_306.wav,당신 명의로된 대량의 대포통장이 발견되었다.mp3,concat_part,1465.65,335.41,raw clip 3/3 concatenated
vishing_307.wav,NEW [대출빙자형 1] 서민 정부지원대출을 권유하면서 신용보증서 발급비용 요구.mp3,exact,691.15,692.51,
vishing_308.wav,[사기 시나리오 3단계] ATM계좌 이체한도 초과2.mp3,exact,308.24,306.95,
vishing_309.wav,3차-(6).5차례 신고된 남성 전화금융사기범 음성 4.mpeg-03.wav,exact,109.37,109.59,
vishing_310.wav,[정부기관사칭 5단계] 금전 편취 시도.mp3,exact,22.42,22.42,
vishing_311.wav,[정부기관사칭 6단계] 은행 창구 직원의 피싱 예방 확인 회피.mp3,exact,22.56,22.56,
vishing_312.wav,5차례 신고된 남성 전화금융사기범 음성 3.mpeg-05.wav,exact,38.66,38.71,
vishing_313.wav,[정부기관사칭_2단계] 심리적 압박 및 주변 도움 차단.mp3,exact,15.4,15.4,
vishing_314.wav,[정부기관사칭_3단계] 피해자 안심시키기1(동종전과도 없고 신분이 확실하나 피해자 입증이 필요하다).mp3,exact,20.65,20.65,
vishing_315.wav,[정부기관사칭_3단계] 피해자 안심시키기2(사건 담당 검사님께 연결해 드리겠습니다).mp3,exact,28.43,28.43,
vishing_316.wav,[정부기관사칭_4단계] 계좌 현황 파악.mp3,exact,28.2,28.2,
vishing_317.wav,6차례 신고된 남성 전화금융사기범 음성 2.mpeg-04.wav,exact,54.51,54.59,
vishing_318.wav,11번수정.mp4-02.wav,exact,59.85,60.11,
vishing_319.wav,서울중앙지검_본인명의의 대포통장 발견됐다며 작업.mp3,exact,74.76,74.76,
vishing_320.wav,vstop_quiz-04.mp4,exact,63.77,63.78,
vishing_321.wav,3차-(15).4차례 신고된 남성 전화금융사기범 음성 7.mpeg-01.wav,exact,49.26,49.39,
vishing_322.wav,가승인 한도와 금리 산출 완료되었습니다. 심사과에서 최종 승인 결정되면 고객님 거주 지역에서 현금인구유동이 가장 많은 지점으로 배정해드릴 예정입니다.mp3,exact,273.84,273.43,
vishing_323.wav,(대출빙자형) 영업점에선 절 모를수도있어요_.mp3,exact,103.65,103.36,
vishing_324.wav,개인정보가 될 만한거 분실하신적 있으세요.mp3,exact,138.71,138.13,
vishing_325.wav,"개인정보나 주민등록번호, 금품을 요구하지 않습니다.mp3",exact,674.08,674.14,
vishing_326.wav,정말 억울한 개인정보 피해자라고 생각하시면.mp3,split_part,619.52,786.89,part 1/2 of raw recording
vishing_327.wav,개인정보보호법에 따라 주민등록번호 등을 묻지 않습니다.mp3,exact,431.75,431.83,
vishing_328.wav,거짓말하시면 가중 처벌 될 수 있어요.mp3,exact,739.81,739.81,
vishing_329.wav,통장 본인께서 직접판매하셨나요.mp3,exact,542.67,544.18,
vishing_330.wav,검거 현장에서 귀하의 명의로 된 대포통장을 압수했다.mp3,exact,37.22,37.3,
vishing_331.wav,(대출을 취소하겠다고 하자) 고객님 본인 취소 건이기 때문에 입금하신 돈을 환급받으시려면 최소 일주일을 기다리셔야 합니다.mp3,exact,217.23,217.76,
vishing_332.wav,검사님께 사건번호랑 성함 불러주세요.mp3,offset_corrected,531.36,529.13,metadata bias ~2.45s
vishing_333.wav,최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,exact,343.93,344.7,
vishing_334.wav,검사사칭_금융권 모르게 계좌추적하겠습니다.mp3,exact,1254.66,1254.66,
vishing_335.wav,4차례 신고된 남성 전화금융사기범 음성 7.mpeg-04.wav,exact,96.5,97.83,
vishing_336.wav,4차례 신고된 남성 전화금융사기범 음성 2.mpeg-03.wav,exact,63.5,63.57,
vishing_337.wav,"검찰수사관 사칭하며 불법도박, 약식수사 등 전문용어 술술.mp3",offset_corrected,526.81,524.6,metadata bias ~2.45s
vishing_338.wav,NEW [대출빙자형 2] 정부지원자금 대출을 받기 위한 공증서 발급비용 요구.mp3,exact,319.95,320.47,
vishing_339.wav,검찰청수사관 및 검사 사칭.mp3,exact,344.95,345.7,
vishing_340.wav,구직사이트를 통해 대포통장을 개설하는 아르바이트 모집2.mp3,exact,90.23,90.49,
vishing_341.wav,경매대행 업체를 사칭하여 대포통장 및 인출책 모집.mp3,exact,80.69,80.69,
vishing_342.wav,서울 관악구 불법금융 인출조직을 검거했습니다.mp3,exact,116.79,116.8,
vishing_343.wav,경찰을 사칭하며 명의도용사건 조사.mp3,exact,244.9,243.87,
vishing_344.wav,경찰청인데요. 본인앞으로 고소된 사건이 있어 연락드렸어요.mp3,exact,257.02,255.94,
vishing_345.wav,3차-(8).5차례 신고된 여성 전화금융사기범 음성 2.mpeg-01.wav,exact,98.93,99.36,
vishing_346.wav,계좌양도 혐의자 신분으로 조사.mp3,offset_corrected,1420.98,1415.02,metadata bias ~2.45s
vishing_347.wav,계좌추적을 통해서 본인이 피해자임을 증명을 할 수 가 있는거구요.mp3,offset_corrected,1887.09,1879.16,metadata bias ~2.45s
vishing_348.wav,본인명의 대포통장이 발견.mp3,exact,103.65,104.75,
vishing_349.wav,고객님 소득만을 담보로 진행되는 대출이기 때문에 고객님 소득에 대한 1차적인 추심 권한을 저희 햇살저축은행에 부여하기 위해 공증 절차를 진행하는 것입니다.mp3,exact,521.1,521.17,
vishing_350.wav,"고객님 전용 주소인 125.230.101.94로 접속하셔서 앱 다운로드하세요. 무서류, 무방문 대출이라 모바일 앱으로만 대출 진행합니다.mp3",exact,468.16,468.24,
vishing_351.wav,고객님 최근에 OO저축은행에서 대출받으신 내역을 확인하고 연락드렸어요. 저희 회사에서 정부지원자금으로 마련된 저금리 대출상품이 있는데 사용해보시라고 전화드렸어요.mp3,exact,66.59,66.66,
vishing_352.wav,정말 억울한 개인정보 피해자라고 생각하시면.mp3,split_part,155.81,786.89,part 2/2 of raw recording
vishing_353.wav,3차-(1).16차례 신고된 남성 전화금융사기범 음성.mpeg-02.wav,exact,27.1,27.12,
vishing_354.wav,고객님께서 다른 금융회사에서 대출문의하신 것이 부결나셔서 저희 이벤트상품을 안내드리고자 연락드렸습니다.mp3,exact,22.49,22.49,
vishing_355.wav,고객님께서 보유 중이신 채무 일부를 직접 상환처리하시면 조건부 대출 승인 가능합니다.mp3,exact,242.21,242.29,
vishing_356.wav,"사기범들이 본인 명의로 대출해나갈 수도 있으니 최대 한도 내에서 대출을 받으세요. 금융회사 직원이 대출 목적이 무엇인지 묻는것은 정상적이지 않은 것이니, 그 불량직원이 눈치채지 못하도록 적당히 둘러대세요..mp3",exact,288.18,289.1,
vishing_357.wav,전산상 대출 가능조건을 만든다는 명목으로 선입금을 요구.mp3,exact,199.39,199.42,
vishing_358.wav,고객님께서는 OO머니 대출은 이미 상환처리하셨으니 앞으로는 OO머니에서 오는 연락은 받지 마세요.mp3,exact,494.61,494.68,
vishing_359.wav,(대출빙자 및 통장매매 등)OO캐피탈입니다. 심사결과 확인되어서 연락드렸습니다._.mp3,exact,383.52,383.62,
vishing_360.wav,당황하셔서 말더듬는거 아니세요.mp3,offset_corrected,228.97,225.22,metadata bias ~2.45s
vishing_361.wav,고객님이 부채 한도가 초과되어 초과된 만큼 기존 대출을 상환하셔야 합니다. 기존 대출 상환하시면 6500만원까지 확실히 대출 나갑니다.mp3,exact,450.14,450.22,
vishing_362.wav,고금리 대출 부채를 보유하신 분들 대상으로 대환대출 권유 ARS 전화를 드리고 있습니다.mp3,exact,160.45,160.52,
vishing_363.wav,구직사이트를 통해 대포통장을 개설하는 아르바이트 모집1.mp3,exact,212.38,212.38,
vishing_364.wav,사례5 ( 2번 신고된 남성 목소리).mpeg-02.wav,exact,90.49,90.54,
vishing_365.wav,국민은행 직원 OOO씨를 아십니까.mp3,exact,137.74,137.82,
vishing_366.wav,국민행복기금에서 지원하는 마이너스통장상품입니다.mp3,exact,463.59,463.67,
vishing_367.wav,안전계좌로 돈을 옮기고 동결처리했다.mp3,offset_corrected,249.52,246.24,metadata bias ~2.45s
vishing_368.wav,귀하의 계좌가 중고OO 사기에 이용되었습니다.mp3,exact,1357.48,1357.56,
vishing_369.wav,"귀하의 재산을 국가보안안전계좌에 등록해야 하니, 지금 파견나가신 금감원 직원분께 현금을 인계하십시오.mp3",offset_corrected,3281.35,3273.81,metadata bias ~2.45s
vishing_370.wav,대출처리를 위해 인지세 납부 후 인지증서를 받아 세무서에 가면 환급해 준다고 함.mp3,exact,32.0,32.03,
vishing_371.wav,귀하의 현금자산에 대하여 모두 국가안전코드를 부여하여 향후 회수처리 가능하도록 조치하겠다.mp3,exact,1522.37,1522.44,
vishing_372.wav,검거사실에 대해 알려드릴부분이 있어서 연락을 드린겁니다.mp3,exact,217.0,217.23,
vishing_373.wav,5차례 신고된 남성 전화금융사기범 음성 3.mpeg-01.wav,exact,107.18,107.41,
vishing_374.wav,대출 건에 대해서 인지세 110만원이 발생합니다. 혹시 대출 부결되면 인지세는 환급처리되니까 걱정마세요.mp3,exact,152.7,153.23,
vishing_375.wav,금감원_보이스피싱_11_수정07.mp4.wav,exact,206.33,206.33,
vishing_376.wav,금감원_보이스피싱_12_수정07.mp4.wav,exact,176.53,176.53,
vishing_377.wav,"고객님은 상환능력평가 미달로 아쉽게 부결처리되셨습니다. 그런데 제가 다음달에 아주 중요한 진급심사가 있는데, 편법이지만 고객님은 예외 심사 건으로 진행하려 합니다.mp3",exact,228.27,229.04,
vishing_378.wav,금감원에 조회해본 결과 대포통장 확인했구요.mp3,exact,155.67,155.79,
vishing_379.wav,금감원_보이스피싱_3_수정07.mp4.wav,exact,157.83,157.83,
vishing_380.wav,금감원에서 세무대행팀 배정받아서 한것이니 대출 취소하려면 금감원에 전화해서 환급받으세요.mp3,exact,191.8,192.6,
vishing_381.wav,유포할까요_지워드릴까요_한명당 50만원.mp3,exact,173.43,172.02,
vishing_382.wav,금감원_보이스피싱_6_수정08.mp4.wav,exact,161.97,161.97,
vishing_383.wav,지금 계좌추적을 진행합니다.mp3,exact,387.43,388.74,
vishing_384.wav,3차-(12).4차례 신고된 남성 전화금융사기범 음성 4.mpeg-03.wav,exact,63.6,63.77,
vishing_385.wav,금감원_보이스피싱_9_수정06.mp4.wav,exact,35.5,35.5,
vishing_386.wav,고객님. 이부분은 전산삭제해서 받아가셔야 해요.mp3,exact,155.79,155.81,
vishing_387.wav,현장에서 대량의 신용카드와 대포통장이 발견.mp3,exact,192.52,194.03,
vishing_388.wav,금감원의 재산보험신청을 위해 금융감독원을 내방하여 자금에 대한 소명을 해야 합니다.mp3,exact,826.63,826.7,
vishing_389.wav,금융범죄예방교육팀인데요.mp3,exact,20.74,20.66,
vishing_390.wav,37세 서울 사는 OOO씨를 아십니까.mp3,exact,140.8,141.04,
vishing_391.wav,금융지주회사 브랜드 명칭을 언급하며 서민금융을 지원한다고 함.mp3,exact,24.61,24.61,
vishing_392.wav,금일 저희 음성안내메세지를 들으시고 마이너스 통장 문의주신 분 맞으신가요.mp3,exact,305.76,305.84,
vishing_393.wav,피해자 입증 절차를 밟아야 고소 취하됩니다.mp3,exact,125.47,125.67,
vishing_394.wav,바로 이 목소리 사례1_F.mpeg-03.wav,exact,53.47,53.47,
vishing_395.wav,200여명이 연루된 사건입니다.mp3,split_part,131.89,1124.51,part 3/3 of raw recording
vishing_396.wav,김OO 금융사건 1문 1답 조사과정입니다.mp3,offset_corrected,466.18,464.0,metadata bias ~2.45s
vishing_397.wav,납치빙자 F.mp4-01.wav,exact,505.01,505.01,
vishing_398.wav,내년도 초반도에는 신용등급이 빠르게 올라가세요.mp3,exact,148.68,148.68,
vishing_399.wav,본인관련 명의도용사건이 접수되었습니다.mp3,exact,280.79,280.78,
vishing_400.wav,녹취상태로 진행되고 있으니 사실대로 말씀해주세요.mp3,exact,23.14,23.05,
vishing_401.wav,전반 조사과정은 녹취 상태로 진행됩니다 2.mp3,split_part,1134.37,1453.73,part 1/2 of raw recording
vishing_402.wav,농협와 신한은행 통장 개설하신적 있으세요.mp3,offset_corrected,2082.43,2073.69,metadata bias ~2.45s
vishing_403.wav,17번수정.mp4-03.wav,exact,55.93,55.94,
vishing_404.wav,다운로드받으신 보안프로그램이 있으신가요_ 그런건 국가에서 인정하지 않은 개인 보안프로그램이고 우리의 정부 앱과 충돌할 수 있기 때문에 기존에 다운받으신 보안프로그램은 모두 다 삭제해주세요.mp3,exact,2563.97,2564.05,
vishing_405.wav,단속 수사관에게 걸려온 보이스피싱 전화.mp3,exact,327.44,328.16,
vishing_406.wav,단순 명의도용 사건이나 흔하디 흔한 대포통장 사건에 연루되었다고 안일하게 생각하지 마세요.mp3,exact,2848.93,2848.99,
vishing_407.wav,몇가지 확인차 연락드렸는데요.mp3,exact,120.84,120.41,
vishing_408.wav,본인의 출두일정을 알고자.mp3,exact,259.63,259.24,
vishing_409.wav,"저희가 고객님 정보를 알고 연락 드린건 아니고, 이번에 홍보 기간이라 컴퓨터 상 숫자 조합을 해서 연락드리는 겁니다..mp3",exact,121.9,122.88,
vishing_410.wav,대출빙자형 사례 5_사금융 대환대출 명목으로 피해자의 무통장입금 유도.mp4-01.wav,exact,106.18,106.23,
vishing_411.wav,이사람이 전직은행직원인데 사기일당에 가담.mp3,exact,336.82,337.57,
vishing_412.wav,당장 카드 들고 은행가서 단기카드대출 받아서 600만원 정도 뽑아. 만나서 우리는 돈 받고 당신은 애 데리고 가..mp3,exact,202.19,202.19,
vishing_413.wav,서울청 금융범죄수사팀 최민철 수사관이라고 합니다.mp3,exact,226.17,226.3,
vishing_414.wav,(대출사기 ②) 저희 수금 담당자가 OOO씨(실제로는 미리 확보해둔 대포통장) 인데요. 혹시 은행에서 왜 여기로 송금하냐고 하면.mp3,exact,187.59,188.34,
vishing_415.wav,대검찰청 첨단범죄수사과 사칭.mp3,exact,333.24,333.97,
vishing_416.wav,3차-(6).5차례 신고된 남성 전화금융사기범 음성 4.mpeg-01.wav,exact,68.88,69.75,
vishing_417.wav,불법자들 일당을 검거했는데요.mp3,exact,153.16,153.81,
vishing_418.wav,"대출 진행 취소하시면, 기존에 고객님께서 납부하셨던 금액 반환받으시는데 일주일 정도 걸립니다.mp3",exact,137.16,137.25,
vishing_419.wav,장난하시는 것도 아니고 뭐에요 지금. 장난하세요.mp3,exact,150.33,152.08,
vishing_420.wav,대출빙자형 사례 1_서민 정부지원대출을 권유하면서 신용보증서 발급비용 요구.mp4-01.wav,exact,336.49,336.49,
vishing_421.wav,전혀 상관이 없다는걸 입증하시지 못하신다면 본인에게 금융조치.mp3,exact,95.18,95.66,
vishing_422.wav,대출빙자형 사례 3_은행을 사칭하면서 서민금융나들목 상품 명목의 대출을 안내.mp4-01.wav,exact,145.09,145.09,
vishing_423.wav,대출빙자형 사례 4_햇살론을 받기 위하여 피해자의 기존 대출을 일부 상환해야 한다고 유도.mp4-01.wav,exact,227.61,227.61,
vishing_424.wav,5차례 신고된 남성 전화금융사기범 음성 2.mpeg-04.wav,exact,106.23,106.24,
vishing_425.wav,"그러면, 참고인진술로 넣어드릴게요.mp3",offset_corrected,218.42,216.09,metadata bias ~2.45s
vishing_426.wav,금감원_보이스피싱_5_수정07.mp4.wav,exact,173.09,173.43,
vishing_427.wav,돈을 안 준다니 애 심장을 파는 수밖에 없다.mp3,exact,185.07,184.16,
vishing_428.wav,대출사기 사례2_대출사기 전산삭제과정 금감원 모니터링 걸림.mp4-01.wav,exact,166.9,166.9,
vishing_429.wav,4차례 신고된 남성 전화금융사기범 음성 7.mpeg-02.wav,exact,126.41,126.7,
vishing_430.wav,대출심사요령 말씀드릴께요. 자금용도 물어보시면 생활안정자금이라고 답하세요.mp3,exact,1053.98,1054.07,
vishing_431.wav,"대출은 자산관리공사 보증을 전제로 하기 때문에, 자산관리공사 회원가입을 해주셔야 합니다. 제가 보내드리는 링크로 접속하세요.mp3",exact,241.91,241.97,
vishing_432.wav,대출을 받으시고 고객님께 발급되는 대위변제용 전용 계좌에 상환하시면 됩니다.mp3,exact,143.45,143.54,
vishing_433.wav,대출을 위해 공증료를 내셔야 해요. (피해자가 돈이 없다고 하자) 그러시면 계좌에 거래내역을 생성시켜 신용평점을 높이시는 방법도 있어요..mp3,exact,276.76,276.85,
vishing_434.wav,대출을 위해서 신분증 사본과 3개월치 입출금 거래내역서를 보내주셔야 합니다.mp3,exact,50.43,50.52,
vishing_435.wav,대출이 필요하다고 하셔서 우리금융에서 연락드렸습니다.mp3,exact,24.63,24.6,
vishing_436.wav,귀하의 전자금융거래법 위반 관련하여 연락드렸습니다.mp3,exact,32.03,32.08,
vishing_437.wav,대포통장 공개 모집(여름 휴가철 보이스피싱_2).mp4-01.wav,exact,161.91,161.91,
vishing_438.wav,신한금융 사칭 대출권유.mp3,exact,50.55,50.65,
vishing_439.wav,"독서실, 본인 자택을 제외한 곳에서는 데이터, 와이파이를 꺼주시기 바랍니다.mp3",exact,327.34,327.34,
vishing_440.wav,대출사기 사례1_대출사기 전산오류로 선입금 360만원 요구.mp4-01.wav,exact,185.03,185.07,
vishing_441.wav,돈을 일단 검찰쪽에 보내세요.mp3,exact,597.81,597.81,
vishing_442.wav,돌아가신 부모님을 납치했다고 협박하는 사기전화.mp3,exact,11.1,11.1,
